APPCH:010,A,D27,D165N,D165N,VO,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D27,D165N, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3450,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D27,D165N,D092L,VO,P,C,E CB,L,   ,AF, ,TTR,VO,D, ,      ,0920,0120,1650,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D27,D165N,FD27,VO,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D27,D182N,D182N,VO,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D27,D182N, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0020,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D27,D182N,D092L,VO,P,C,E CB,L,   ,AF, ,TTR,VO,D, ,      ,0920,0120,1820,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D27,D182N,FD27,VO,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D27,TTR1,TTR,VO,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     ,-,210,    ,   , , , , , ,0, ,S;
APPCH:020,A,D27,TTR1,D070H,VO,P,C,EYC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D27,TTR1,FD27,VO,P,C,EE  ,R,   ,CF,Y,TTR,VO,D, ,      ,0920,0064,2720,0020,+,02300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D27,TTR2,TTR,VO,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D27,TTR2,D080G,VO,P,C,EYC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D27,TTR2,FD27,VO,P,C,EE  ,R,   ,CF,Y,TTR,VO,D, ,      ,0920,0064,2720,0010,+,02300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D27, ,FD27,VO,P,C,E  F, ,   ,IF, ,TTR,VO,D, ,      ,0920,0064,    ,    ,+,02300,     ,     , ,   ,    ,   ,TTR,VO,D, ,A,0, ,S;
APPCH:030,D,D27, ,MD27,VO,P,C,E  M, ,   ,CF, ,TTR,VO,D, ,      ,0920,0010,2720,0054, ,00578,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D27, ,MD27,VO,P,C,E M , ,   ,FA, ,TTR,VO,D, ,      ,0920,0010,2720,    ,+,01600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D27, ,TTR,VO,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,02300,     ,     ,-,185,    ,   , , , , , ,0, ,S;
APPCH:060,D,D27, ,TTR,VO,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,0700,T010,+,02300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,I27,D002N,D002N,VO,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I27,D002N, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1820,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I27,D002N,D077L,VO,P,C,E   ,R,   ,AF, ,TTR,VO,D, ,      ,0770,0120,0020,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,I27,D002N, , , , , E  , ,   ,CI, ,ITCY,VO,P,I,      ,    ,    ,2370,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I27,D034N,D034N,VO,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I27,D034N, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2140,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I27,D034N,D077L,VO,P,C,E   ,R,   ,AF, ,TTR,VO,D, ,      ,0770,0120,0340,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I27,D034N, , , , , E  , ,   ,CI, ,ITCY,VO,P,I,      ,    ,    ,2370,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I27,D053N,D053N,VO,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I27,D053N, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2330,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I27,D053N,D077L,VO,P,C,E   ,R,   ,AF, ,TTR,VO,D, ,      ,0770,0120,0530,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I27,D053N, , , , , E  , ,   ,CI, ,ITCY,VO,P,I,      ,    ,    ,2370,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I27,D150N,D150N,VO,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I27,D150N, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3300,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I27,D150N,D097L,VO,P,C,E   ,L,   ,AF, ,TTR,VO,D, ,      ,0970,0120,1500,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,I27,D150N, , , , , E  , ,   ,CI, ,ITCY,VO,P,I,      ,    ,    ,2970,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I27,D165N,D165N,VO,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I27,D165N, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3450,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I27,D165N,D097L,VO,P,C,E   ,L,   ,AF, ,TTR,VO,D, ,      ,0970,0120,1650,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,I27,D165N, , , , , E  , ,   ,CI, ,ITCY,VO,P,I,      ,    ,    ,2970,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I27,D182N,D182N,VO,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I27,D182N, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0020,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I27,D182N,D097L,VO,P,C,E   ,L,   ,AF, ,TTR,VO,D, ,      ,0970,0120,1820,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,I27,D182N, , , , , E  , ,   ,CI, ,ITCY,VO,P,I,      ,    ,    ,2970,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I27,TTR1,TTR,VO,D, ,V  H, ,   ,FC, ,TTR,VO,D, ,      ,0000,0000,0920,0020,+,02300,     ,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:020,A,I27,TTR1,FI27,VO,P,C,E   , ,   ,CF, ,TTR,VO,D, ,      ,0885,0064,0870,0044,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I27,TTR1,FI27,VO,P,C,EY  , ,   ,FC, ,TTR,VO,D, ,      ,0885,0064,0420,0044, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I27,TTR1, , , , , E  ,R,   ,CI,Y,ITCY,VO,P,I,      ,    ,    ,2220,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I27,TTR2,TTR,VO,D, ,V  H, ,   ,FC, ,TTR,VO,D, ,      ,0000,0000,0920,0020,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I27,TTR2,FI27,VO,P,C,E   , ,   ,CF, ,TTR,VO,D, ,      ,0885,0064,0870,0044,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I27,TTR2,FI27,VO,P,C,EY  , ,   ,FC, ,TTR,VO,D, ,      ,0885,0064,0420,0030, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I27,TTR2, , , , , E  ,R,   ,CI,Y,ITCY,VO,P,I,      ,    ,    ,2220,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I27, ,CI27,VO,P,C,E CI, ,   ,IF, ,ITCY,VO,P,I,      ,0875,0132,    ,    ,J,02300,02300,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I27, ,FI27,VO,P,C,E  F, ,   ,CF, ,ITCY,VO,P,I,      ,0875,0076,2670,0056,H,02300,02300,     , ,   ,-300,   ,TTR,VO,D, ,A,0,D,S;
APPCH:030,I,I27, ,RW27,VO,P,G,G  M, ,   ,CF, ,ITCY,VO,P,I,      ,0875,0014,2670,0062, ,00322,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I27, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2670,    ,+,01600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I27, ,TTR,VO,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,02300,     ,     ,-,185,    ,   , , , , , ,0,D,S;
APPCH:060,I,I27, ,TTR,VO,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,0920,T010,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
RWY:RW09 ,     ,      ,00291, ,    , ,   ;N10455564,E078422898,0482;
RWY:RW27 ,     ,      ,00268, ,ITCY,1,   ;N10460151,E078434366,0000;
